index,Year,Month,Region,County,Beneficiaries, Benefit Amounts (Dollars) 
6183,2010,11,Out-of-State Resident,Out-of-State,25200,33160000
6184,2010,11,Hudson Valley,Putnam,1200,1390000
6185,2010,11,New York City,Queens,28400,32500000
6186,2010,11,Capital,Rensselaer,2300,2300000
6187,2010,11,New York City,Richmond,6100,7140000
6188,2010,11,Hudson Valley,Rockland,3200,3570000
6189,2010,11,Capital,Saratoga,2900,2920000
6190,2010,11,Capital,Schenectady,2500,2380000
6191,2010,11,Mohawk Valley,Schoharie,600,500000
6192,2010,11,Southern Tier,Schuyler,400,330000
6193,2010,11,Finger Lakes,Seneca,500,450000
6194,2010,11,Southern Tier,Steuben,1600,1480000
6195,2010,11,North Country,St. Lawrence,2100,1820000
6196,2010,11,Long Island,Suffolk,21000,23760000
6197,2010,11,Hudson Valley,Sullivan,1200,1250000
6198,2010,11,Southern Tier,Tioga,700,670000
6199,2010,11,Southern Tier,Tompkins,800,780000
6200,2010,11,Hudson Valley,Ulster,2700,2610000
6201,2010,11,Unknown Geography,Unknown,500,510000
6202,2010,11,Capital,Warren,1600,1370000
6203,2010,11,Capital,Washington,1000,870000
6204,2010,11,Finger Lakes,Wayne,1600,1440000
6205,2010,11,Hudson Valley,Westchester,10400,12170000
6206,2010,11,Finger Lakes,Wyoming,900,720000
6207,2010,11,Finger Lakes,Yates,400,300000
6208,2010,10,Capital,Albany,3100,2830000
6209,2010,10,Western New York,Allegany,500,430000
6210,2010,10,New York City,Bronx,21100,19060000
6211,2010,10,Southern Tier,Broome,2500,2050000
6212,2010,10,Western New York,Cattaraugus,1300,990000
6213,2010,10,Central New York,Cayuga,1000,900000
6214,2010,10,Western New York,Chautauqua,1600,1150000
6215,2010,10,Southern Tier,Chemung,900,710000
6216,2010,10,Southern Tier,Chenango,700,560000
6217,2010,10,North Country,Clinton,1300,1060000
6218,2010,10,Capital,Columbia,600,470000
6219,2010,10,Central New York,Cortland,600,470000
6220,2010,10,Southern Tier,Delaware,500,440000
6221,2010,10,Hudson Valley,Dutchess,3200,3220000
6222,2010,10,Western New York,Erie,12600,10130000
6223,2010,10,North Country,Essex,500,310000
6224,2010,10,North Country,Franklin,600,500000
6225,2010,10,Mohawk Valley,Fulton,1000,730000
6226,2010,10,Finger Lakes,Genesee,1000,680000
6227,2010,10,Capital,Greene,700,530000
6228,2010,10,North Country,Hamilton,100,50000
6229,2010,10,Mohawk Valley,Herkimer,900,610000
6230,2010,10,North Country,Jefferson,1700,1450000
6231,2010,10,New York City,Kings,34800,33080000
6232,2010,10,North Country,Lewis,400,300000
6233,2010,10,Finger Lakes,Livingston,800,690000
6234,2010,10,Central New York,Madison,800,690000
6235,2010,10,Finger Lakes,Monroe,9200,8120000
6236,2010,10,Mohawk Valley,Montgomery,1000,790000
6237,2010,10,Long Island,Nassau,15200,15850000
6238,2010,10,New York City,New York,22100,22300000
6239,2010,10,Western New York,Niagara,3200,2590000
6240,2010,10,Mohawk Valley,Oneida,2900,2180000
6241,2010,10,Central New York,Onondaga,5800,5130000
6242,2010,10,Finger Lakes,Ontario,1200,1000000
6243,2010,10,Hudson Valley,Orange,4100,4090000
6244,2010,10,Finger Lakes,Orleans,600,420000
6245,2010,10,Central New York,Oswego,2300,1870000
6246,2010,10,Mohawk Valley,Otsego,700,530000
6247,2010,10,Out-of-State Resident,Out-of-State,24100,27790000
6248,2010,10,Hudson Valley,Putnam,1100,1170000
6249,2010,10,New York City,Queens,27700,27250000
6250,2010,10,Capital,Rensselaer,2100,1830000
6251,2010,10,New York City,Richmond,6000,6040000
6252,2010,10,Hudson Valley,Rockland,2900,2920000
6253,2010,10,Capital,Saratoga,2400,2250000
6254,2010,10,Capital,Schenectady,2000,1840000
6255,2010,10,Mohawk Valley,Schoharie,400,360000
6256,2010,10,Southern Tier,Schuyler,200,200000
6257,2010,10,Finger Lakes,Seneca,400,340000
6258,2010,10,Southern Tier,Steuben,1300,1090000
6259,2010,10,North Country,St. Lawrence,1700,1330000
6260,2010,10,Long Island,Suffolk,19000,18990000
6261,2010,10,Hudson Valley,Sullivan,1000,870000
6262,2010,10,Southern Tier,Tioga,600,500000
6263,2010,10,Southern Tier,Tompkins,700,590000
6264,2010,10,Hudson Valley,Ulster,2200,1980000
6265,2010,10,Unknown Geography,Unknown,400,430000
6266,2010,10,Capital,Warren,1100,780000
6267,2010,10,Capital,Washington,800,620000
6268,2010,10,Finger Lakes,Wayne,1300,1050000
6269,2010,10,Hudson Valley,Westchester,9900,10300000
6270,2010,10,Finger Lakes,Wyoming,600,470000
6271,2010,10,Finger Lakes,Yates,300,180000
6272,2010,9,Capital,Albany,3500,3010000
6273,2010,9,Western New York,Allegany,600,510000
6274,2010,9,New York City,Bronx,23800,20750000
6275,2010,9,Southern Tier,Broome,2600,2110000
6276,2010,9,Western New York,Cattaraugus,1400,1050000
6277,2010,9,Central New York,Cayuga,1100,860000
6278,2010,9,Western New York,Chautauqua,1700,1170000
6279,2010,9,Southern Tier,Chemung,900,800000
6280,2010,9,Southern Tier,Chenango,700,600000
6281,2010,9,North Country,Clinton,1400,1230000
6282,2010,9,Capital,Columbia,600,540000
6283,2010,9,Central New York,Cortland,500,440000
6284,2010,9,Southern Tier,Delaware,500,440000
6285,2010,9,Hudson Valley,Dutchess,3500,3410000
6286,2010,9,Western New York,Erie,13900,10770000
6287,2010,9,North Country,Essex,400,290000
6288,2010,9,North Country,Franklin,600,500000
6289,2010,9,Mohawk Valley,Fulton,1000,740000
6290,2010,9,Finger Lakes,Genesee,900,660000
6291,2010,9,Capital,Greene,700,580000
6292,2010,9,North Country,Hamilton,0,30000
6293,2010,9,Mohawk Valley,Herkimer,800,610000
6294,2010,9,North Country,Jefferson,1600,1370000
6295,2010,9,New York City,Kings,39900,36570000
6296,2010,9,North Country,Lewis,300,270000
6297,2010,9,Finger Lakes,Livingston,800,630000
6298,2010,9,Central New York,Madison,800,690000
6299,2010,9,Finger Lakes,Monroe,10000,8700000
6300,2010,9,Mohawk Valley,Montgomery,1000,780000
6301,2010,9,Long Island,Nassau,18000,17840000
6302,2010,9,New York City,New York,23900,24550000
6303,2010,9,Western New York,Niagara,3800,2710000
6304,2010,9,Mohawk Valley,Oneida,2900,2260000
6305,2010,9,Central New York,Onondaga,6200,5560000
6306,2010,9,Finger Lakes,Ontario,1200,1040000
6307,2010,9,Hudson Valley,Orange,4800,4380000
6308,2010,9,Finger Lakes,Orleans,700,490000
6309,2010,9,Central New York,Oswego,2100,1790000
6310,2010,9,Mohawk Valley,Otsego,700,500000
6311,2010,9,Out-of-State Resident,Out-of-State,25000,29600000
6312,2010,9,Hudson Valley,Putnam,1300,1320000
6313,2010,9,New York City,Queens,31100,29810000
6314,2010,9,Capital,Rensselaer,2300,1910000
6315,2010,9,New York City,Richmond,7400,6840000
6316,2010,9,Hudson Valley,Rockland,3500,3310000
6317,2010,9,Capital,Saratoga,2500,2280000
6318,2010,9,Capital,Schenectady,2200,1920000
6319,2010,9,Mohawk Valley,Schoharie,400,360000
6320,2010,9,Southern Tier,Schuyler,300,180000
6321,2010,9,Finger Lakes,Seneca,400,340000
6322,2010,9,Southern Tier,Steuben,1500,1310000
6323,2010,9,North Country,St. Lawrence,1600,1300000
6324,2010,9,Long Island,Suffolk,23300,21000000
6325,2010,9,Hudson Valley,Sullivan,1000,850000
6326,2010,9,Southern Tier,Tioga,600,520000
6327,2010,9,Southern Tier,Tompkins,600,580000
6328,2010,9,Hudson Valley,Ulster,2700,2220000
6329,2010,9,Unknown Geography,Unknown,500,440000
6330,2010,9,Capital,Warren,1000,740000
6331,2010,9,Capital,Washington,800,650000
6332,2010,9,Finger Lakes,Wayne,1500,1340000
6333,2010,9,Hudson Valley,Westchester,12000,11690000
6334,2010,9,Finger Lakes,Wyoming,600,440000
6335,2010,9,Finger Lakes,Yates,300,200000
6336,2010,8,Capital,Albany,3900,4190000
6337,2010,8,Western New York,Allegany,800,770000
6338,2010,8,New York City,Bronx,24400,26480000
6339,2010,8,Southern Tier,Broome,2800,2810000
6340,2010,8,Western New York,Cattaraugus,1500,1360000
6341,2010,8,Central New York,Cayuga,1200,1150000
6342,2010,8,Western New York,Chautauqua,2100,1690000
6343,2010,8,Southern Tier,Chemung,1100,1000000
6344,2010,8,Southern Tier,Chenango,800,770000
6345,2010,8,North Country,Clinton,1700,1910000
6346,2010,8,Capital,Columbia,700,750000
6347,2010,8,Central New York,Cortland,600,600000
6348,2010,8,Southern Tier,Delaware,600,590000
6349,2010,8,Hudson Valley,Dutchess,3800,4460000
6350,2010,8,Western New York,Erie,15100,14350000
6351,2010,8,North Country,Essex,400,380000
6352,2010,8,North Country,Franklin,700,640000
6353,2010,8,Mohawk Valley,Fulton,1100,1000000
6354,2010,8,Finger Lakes,Genesee,900,790000
6355,2010,8,Capital,Greene,800,780000
6356,2010,8,North Country,Hamilton,0,40000
6357,2010,8,Mohawk Valley,Herkimer,900,750000
6358,2010,8,North Country,Jefferson,1600,1720000
6359,2010,8,New York City,Kings,40800,46380000
6360,2010,8,North Country,Lewis,400,380000
6361,2010,8,Finger Lakes,Livingston,1000,880000
6362,2010,8,Central New York,Madison,900,920000
6363,2010,8,Finger Lakes,Monroe,10900,11250000
6364,2010,8,Mohawk Valley,Montgomery,1200,1200000
6365,2010,8,Long Island,Nassau,18900,22690000
6366,2010,8,New York City,New York,25100,29780000
6367,2010,8,Western New York,Niagara,4200,3750000
6368,2010,8,Mohawk Valley,Oneida,3100,2810000
6369,2010,8,Central New York,Onondaga,6900,7220000
6370,2010,8,Finger Lakes,Ontario,1300,1260000
6371,2010,8,Hudson Valley,Orange,5200,5790000
6372,2010,8,Finger Lakes,Orleans,900,710000
6373,2010,8,Central New York,Oswego,2500,2680000
6374,2010,8,Mohawk Valley,Otsego,700,710000
6375,2010,8,Out-of-State Resident,Out-of-State,26700,35970000
6376,2010,8,Hudson Valley,Putnam,1400,1720000
6377,2010,8,New York City,Queens,32100,37340000
6378,2010,8,Capital,Rensselaer,2500,2650000
6379,2010,8,New York City,Richmond,7700,9260000
6380,2010,8,Hudson Valley,Rockland,3700,4370000
6381,2010,8,Capital,Saratoga,2800,3130000
6382,2010,8,Capital,Schenectady,2600,2980000
6383,2010,8,Mohawk Valley,Schoharie,500,560000
6384,2010,8,Southern Tier,Schuyler,300,250000
6385,2010,8,Finger Lakes,Seneca,500,450000
6386,2010,8,Southern Tier,Steuben,1600,1770000
6387,2010,8,North Country,St. Lawrence,1900,1770000
6388,2010,8,Long Island,Suffolk,24500,28420000
6389,2010,8,Hudson Valley,Sullivan,1000,1110000
6390,2010,8,Southern Tier,Tioga,700,660000
6391,2010,8,Southern Tier,Tompkins,800,750000
6392,2010,8,Hudson Valley,Ulster,2900,3010000
6393,2010,8,Unknown Geography,Unknown,500,600000
6394,2010,8,Capital,Warren,1000,940000
6395,2010,8,Capital,Washington,900,850000
6396,2010,8,Finger Lakes,Wayne,1700,1880000
6397,2010,8,Hudson Valley,Westchester,12700,15060000
6398,2010,8,Finger Lakes,Wyoming,700,600000
6399,2010,8,Finger Lakes,Yates,300,220000
6400,2010,7,Capital,Albany,3800,3390000
6401,2010,7,Western New York,Allegany,800,750000
6402,2010,7,New York City,Bronx,23900,21390000
6403,2010,7,Southern Tier,Broome,3000,2460000
6404,2010,7,Western New York,Cattaraugus,1500,1120000
6405,2010,7,Central New York,Cayuga,1300,1050000
6406,2010,7,Western New York,Chautauqua,2400,1560000
6407,2010,7,Southern Tier,Chemung,1200,910000
6408,2010,7,Southern Tier,Chenango,800,680000
6409,2010,7,North Country,Clinton,1800,1710000
6410,2010,7,Capital,Columbia,800,670000
6411,2010,7,Central New York,Cortland,700,550000
6412,2010,7,Southern Tier,Delaware,600,550000
6413,2010,7,Hudson Valley,Dutchess,3900,3860000
6414,2010,7,Western New York,Erie,15400,12450000
6415,2010,7,North Country,Essex,400,350000
6416,2010,7,North Country,Franklin,700,570000
6417,2010,7,Mohawk Valley,Fulton,1000,790000
6418,2010,7,Finger Lakes,Genesee,900,730000
6419,2010,7,Capital,Greene,800,670000
6420,2010,7,North Country,Hamilton,0,30000
6421,2010,7,Mohawk Valley,Herkimer,900,670000
6422,2010,7,North Country,Jefferson,1600,1470000
6423,2010,7,New York City,Kings,39900,38170000
6424,2010,7,North Country,Lewis,400,350000
6425,2010,7,Finger Lakes,Livingston,1100,850000
6426,2010,7,Central New York,Madison,900,790000
6427,2010,7,Finger Lakes,Monroe,11100,9720000
6428,2010,7,Mohawk Valley,Montgomery,1200,940000
6429,2010,7,Long Island,Nassau,18500,18960000
6430,2010,7,New York City,New York,24600,25120000
6431,2010,7,Western New York,Niagara,4400,3380000
6432,2010,7,Mohawk Valley,Oneida,3200,2430000
6433,2010,7,Central New York,Onondaga,7000,6150000
6434,2010,7,Finger Lakes,Ontario,1400,1110000
6435,2010,7,Hudson Valley,Orange,5200,4910000
6436,2010,7,Finger Lakes,Orleans,900,650000
6437,2010,7,Central New York,Oswego,2700,2370000
6438,2010,7,Mohawk Valley,Otsego,800,630000
6439,2010,7,Out-of-State Resident,Out-of-State,26700,31200000
6440,2010,7,Hudson Valley,Putnam,1400,1440000
6441,2010,7,New York City,Queens,31600,31250000
6442,2010,7,Capital,Rensselaer,2600,2240000
6443,2010,7,New York City,Richmond,7500,7470000
6444,2010,7,Hudson Valley,Rockland,3600,3610000
6445,2010,7,Capital,Saratoga,2800,2600000
6446,2010,7,Capital,Schenectady,2600,2150000
6447,2010,7,Mohawk Valley,Schoharie,600,440000
6448,2010,7,Southern Tier,Schuyler,300,210000
6449,2010,7,Finger Lakes,Seneca,500,390000
6450,2010,7,Southern Tier,Steuben,1800,1580000
6451,2010,7,North Country,St. Lawrence,1900,1500000
6452,2010,7,Long Island,Suffolk,24200,23810000
6453,2010,7,Hudson Valley,Sullivan,1000,900000
6454,2010,7,Southern Tier,Tioga,700,610000
6455,2010,7,Southern Tier,Tompkins,800,680000
6456,2010,7,Hudson Valley,Ulster,2900,2620000
6457,2010,7,Unknown Geography,Unknown,500,540000
6458,2010,7,Capital,Warren,1000,820000
6459,2010,7,Capital,Washington,1000,770000
6460,2010,7,Finger Lakes,Wayne,1900,1420000
6461,2010,7,Hudson Valley,Westchester,12500,12500000
6462,2010,7,Finger Lakes,Wyoming,800,570000
6463,2010,7,Finger Lakes,Yates,300,200000
6464,2010,6,Capital,Albany,3500,3820000
6465,2010,6,Western New York,Allegany,800,960000
6466,2010,6,New York City,Bronx,21300,23060000
6467,2010,6,Southern Tier,Broome,3100,3160000
6468,2010,6,Western New York,Cattaraugus,1500,1280000
6469,2010,6,Central New York,Cayuga,1300,1220000
6470,2010,6,Western New York,Chautauqua,2400,2050000
6471,2010,6,Southern Tier,Chemung,1300,1140000
6472,2010,6,Southern Tier,Chenango,900,870000
6473,2010,6,North Country,Clinton,1900,2130000
6474,2010,6,Capital,Columbia,700,730000
6475,2010,6,Central New York,Cortland,700,710000
6476,2010,6,Southern Tier,Delaware,700,660000
6477,2010,6,Hudson Valley,Dutchess,3700,4550000
6478,2010,6,Western New York,Erie,14900,14290000
6479,2010,6,North Country,Essex,500,500000
6480,2010,6,North Country,Franklin,700,720000
6481,2010,6,Mohawk Valley,Fulton,1000,1030000
6482,2010,6,Finger Lakes,Genesee,1000,890000
6483,2010,6,Capital,Greene,700,750000
6484,2010,6,North Country,Hamilton,100,50000
6485,2010,6,Mohawk Valley,Herkimer,900,870000
6486,2010,6,North Country,Jefferson,1600,1680000
6487,2010,6,New York City,Kings,35600,40890000
6488,2010,6,North Country,Lewis,500,450000
6489,2010,6,Finger Lakes,Livingston,1100,1060000
6490,2010,6,Central New York,Madison,900,940000
6491,2010,6,Finger Lakes,Monroe,10500,11070000
6492,2010,6,Mohawk Valley,Montgomery,1100,1030000
6493,2010,6,Long Island,Nassau,17000,20980000
6494,2010,6,New York City,New York,23700,28490000
6495,2010,6,Western New York,Niagara,4400,4010000
6496,2010,6,Mohawk Valley,Oneida,3200,2970000
6497,2010,6,Central New York,Onondaga,7100,7560000
6498,2010,6,Finger Lakes,Ontario,1500,1430000
6499,2010,6,Hudson Valley,Orange,4700,5690000
6500,2010,6,Finger Lakes,Orleans,800,740000
6501,2010,6,Central New York,Oswego,2800,2880000
6502,2010,6,Mohawk Valley,Otsego,800,700000
6503,2010,6,Out-of-State Resident,Out-of-State,27900,38110000
6504,2010,6,Hudson Valley,Putnam,1300,1570000
6505,2010,6,New York City,Queens,29600,35160000
6506,2010,6,Capital,Rensselaer,2500,2550000
6507,2010,6,New York City,Richmond,6100,7410000
6508,2010,6,Hudson Valley,Rockland,3200,3920000
6509,2010,6,Capital,Saratoga,2700,3040000
6510,2010,6,Capital,Schenectady,2300,2370000
6511,2010,6,Mohawk Valley,Schoharie,500,530000
6512,2010,6,Southern Tier,Schuyler,300,240000
6513,2010,6,Finger Lakes,Seneca,500,500000
6514,2010,6,Southern Tier,Steuben,1900,2000000
6515,2010,6,North Country,St. Lawrence,2000,1900000
6516,2010,6,Long Island,Suffolk,20900,24540000
6517,2010,6,Hudson Valley,Sullivan,1100,1140000
6518,2010,6,Southern Tier,Tioga,800,750000
6519,2010,6,Southern Tier,Tompkins,800,820000
6520,2010,6,Hudson Valley,Ulster,2600,2890000
6521,2010,6,Unknown Geography,Unknown,500,620000
6522,2010,6,Capital,Warren,1100,1020000
6523,2010,6,Capital,Washington,900,870000
6524,2010,6,Finger Lakes,Wayne,1700,1700000
6525,2010,6,Hudson Valley,Westchester,10900,13390000
6526,2010,6,Finger Lakes,Wyoming,800,730000
6527,2010,6,Finger Lakes,Yates,400,260000
6528,2010,5,Capital,Albany,3500,3110000
6529,2010,5,Western New York,Allegany,900,830000
6530,2010,5,New York City,Bronx,20600,18650000
6531,2010,5,Southern Tier,Broome,3200,2730000
6532,2010,5,Western New York,Cattaraugus,1500,1180000
6533,2010,5,Central New York,Cayuga,1400,1180000
6534,2010,5,Western New York,Chautauqua,2600,1990000
6535,2010,5,Southern Tier,Chemung,1400,1040000
6536,2010,5,Southern Tier,Chenango,900,790000
6537,2010,5,North Country,Clinton,1900,1790000
6538,2010,5,Capital,Columbia,700,650000
6539,2010,5,Central New York,Cortland,800,690000
6540,2010,5,Southern Tier,Delaware,600,540000
6541,2010,5,Hudson Valley,Dutchess,3700,3830000
6542,2010,5,Western New York,Erie,15000,12290000
6543,2010,5,North Country,Essex,600,490000
6544,2010,5,North Country,Franklin,800,710000
6545,2010,5,Mohawk Valley,Fulton,1100,890000
6546,2010,5,Finger Lakes,Genesee,1100,850000
6547,2010,5,Capital,Greene,800,710000
6548,2010,5,North Country,Hamilton,200,90000
6549,2010,5,Mohawk Valley,Herkimer,1100,860000
6550,2010,5,North Country,Jefferson,1900,1520000
6551,2010,5,New York City,Kings,34600,33420000
6552,2010,5,North Country,Lewis,500,430000
6553,2010,5,Finger Lakes,Livingston,1200,970000
6554,2010,5,Central New York,Madison,1000,850000
6555,2010,5,Finger Lakes,Monroe,10800,9510000
6556,2010,5,Mohawk Valley,Montgomery,1200,930000
6557,2010,5,Long Island,Nassau,16700,17550000
6558,2010,5,New York City,New York,22800,23190000
6559,2010,5,Western New York,Niagara,4500,3550000
6560,2010,5,Mohawk Valley,Oneida,3200,2470000
6561,2010,5,Central New York,Onondaga,7300,6530000
6562,2010,5,Finger Lakes,Ontario,1600,1310000
6563,2010,5,Hudson Valley,Orange,4700,4720000
6564,2010,5,Finger Lakes,Orleans,700,560000
6565,2010,5,Central New York,Oswego,2800,2340000
6566,2010,5,Mohawk Valley,Otsego,800,600000
6567,2010,5,Out-of-State Resident,Out-of-State,27800,32190000
6568,2010,5,Hudson Valley,Putnam,1200,1350000
6569,2010,5,New York City,Queens,29100,29120000
6570,2010,5,Capital,Rensselaer,2400,2180000
6571,2010,5,New York City,Richmond,5900,6050000
6572,2010,5,Hudson Valley,Rockland,3000,3200000
6573,2010,5,Capital,Saratoga,2900,2680000
6574,2010,5,Capital,Schenectady,2200,1960000
6575,2010,5,Mohawk Valley,Schoharie,600,470000
6576,2010,5,Southern Tier,Schuyler,400,250000
6577,2010,5,Finger Lakes,Seneca,500,440000
6578,2010,5,Southern Tier,Steuben,2100,1790000
6579,2010,5,North Country,St. Lawrence,2000,1680000
6580,2010,5,Long Island,Suffolk,21300,21400000
6581,2010,5,Hudson Valley,Sullivan,1200,1050000
6582,2010,5,Southern Tier,Tioga,800,610000
6583,2010,5,Southern Tier,Tompkins,800,670000
6584,2010,5,Hudson Valley,Ulster,2600,2420000
6585,2010,5,Unknown Geography,Unknown,500,520000
6586,2010,5,Capital,Warren,1500,1050000
6587,2010,5,Capital,Washington,1000,830000
6588,2010,5,Finger Lakes,Wayne,1800,1580000
6589,2010,5,Hudson Valley,Westchester,10600,11120000
6590,2010,5,Finger Lakes,Wyoming,900,670000
6591,2010,5,Finger Lakes,Yates,400,270000
6592,2010,4,Capital,Albany,4000,3510000
6593,2010,4,Western New York,Allegany,1200,1040000
6594,2010,4,New York City,Bronx,24000,20730000
6595,2010,4,Southern Tier,Broome,3900,3400000
6596,2010,4,Western New York,Cattaraugus,2200,1650000
6597,2010,4,Central New York,Cayuga,1800,1550000
6598,2010,4,Western New York,Chautauqua,3300,2550000
6599,2010,4,Southern Tier,Chemung,1500,1150000
6600,2010,4,Southern Tier,Chenango,1200,1040000
6601,2010,4,North Country,Clinton,2200,2100000
6602,2010,4,Capital,Columbia,900,840000
